Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-05-06,Oklahoma,OK,40,4201,253,3956971.0,74,6,0.106,0.006,8.343,5.533,4.304,1.792
2020-05-07,Oklahoma,OK,40,4330,260,3956971.0,129,7,0.109,0.007,8.373,5.561,4.86,1.946
2020-05-08,Oklahoma,OK,40,4424,266,3956971.0,94,6,0.112,0.007,8.395,5.583,4.543,1.792
2020-05-09,Oklahoma,OK,40,4490,270,3956971.0,66,4,0.113,0.007,8.41,5.598,4.19,1.386
2020-05-10,Oklahoma,OK,40,4589,272,3956971.0,99,2,0.116,0.007,8.431,5.606,4.595,0.693
2020-05-11,Oklahoma,OK,40,4613,274,3956971.0,24,2,0.117,0.007,8.437,5.613,3.178,0.693
2020-05-12,Oklahoma,OK,40,4731,278,3956971.0,118,4,0.12,0.007,8.462,5.628,4.771,1.386
2020-05-13,Oklahoma,OK,40,4852,278,3956971.0,121,0,0.123,0.007,8.487,5.628,4.796,-inf
2020-05-14,Oklahoma,OK,40,4962,284,3956971.0,110,6,0.125,0.007,8.51,5.649,4.7,1.792
2020-05-15,Oklahoma,OK,40,5086,285,3956971.0,124,1,0.129,0.007,8.534,5.652,4.82,0.0
2020-05-16,Oklahoma,OK,40,5237,288,3956971.0,151,3,0.132,0.007,8.564,5.663,5.017,1.099
2020-05-17,Oklahoma,OK,40,5310,288,3956971.0,73,0,0.134,0.007,8.577,5.663,4.29,-inf
2020-05-18,Oklahoma,OK,40,5398,288,3956971.0,88,0,0.136,0.007,8.594,5.663,4.477,-inf
2020-05-19,Oklahoma,OK,40,5489,294,3956971.0,91,6,0.139,0.007,8.611,5.684,4.511,1.792
2020-05-20,Oklahoma,OK,40,5532,299,3956971.0,43,5,0.14,0.008,8.618,5.7,3.761,1.609
2020-05-21,Oklahoma,OK,40,5680,304,3956971.0,148,5,0.144,0.008,8.645,5.717,4.997,1.609
2020-05-22,Oklahoma,OK,40,5849,307,3956971.0,169,3,0.148,0.008,8.674,5.727,5.13,1.099
2020-05-23,Oklahoma,OK,40,5960,311,3956971.0,111,4,0.151,0.008,8.693,5.74,4.71,1.386
2020-05-24,Oklahoma,OK,40,6037,311,3956971.0,77,0,0.153,0.008,8.706,5.74,4.344,-inf
2020-05-25,Oklahoma,OK,40,6090,313,3956971.0,53,2,0.154,0.008,8.714,5.746,3.97,0.693
2020-05-26,Oklahoma,OK,40,6137,318,3956971.0,47,5,0.155,0.008,8.722,5.762,3.85,1.609
2020-05-27,Oklahoma,OK,40,6229,322,3956971.0,92,4,0.157,0.008,8.737,5.775,4.522,1.386
2020-05-28,Oklahoma,OK,40,6270,326,3956971.0,41,4,0.158,0.008,8.744,5.787,3.714,1.386
2020-05-29,Oklahoma,OK,40,6338,329,3956971.0,68,3,0.16,0.008,8.754,5.796,4.22,1.099
2020-05-30,Oklahoma,OK,40,6418,334,3956971.0,80,5,0.162,0.008,8.767,5.811,4.382,1.609
2020-05-31,Oklahoma,OK,40,6506,334,3956971.0,88,0,0.164,0.008,8.78,5.811,4.477,-inf
2020-06-01,Oklahoma,OK,40,6573,334,3956971.0,67,0,0.166,0.008,8.791,5.811,4.205,-inf
2020-06-02,Oklahoma,OK,40,6692,339,3956971.0,119,5,0.169,0.009,8.809,5.826,4.779,1.609
2020-06-03,Oklahoma,OK,40,6805,341,3956971.0,113,2,0.172,0.009,8.825,5.832,4.727,0.693
2020-06-04,Oklahoma,OK,40,6907,344,3956971.0,102,3,0.175,0.009,8.84,5.841,4.625,1.099
2020-06-05,Oklahoma,OK,40,7004,345,3956971.0,97,1,0.177,0.009,8.854,5.844,4.575,0.0
2020-06-06,Oklahoma,OK,40,7060,347,3956971.0,56,2,0.178,0.009,8.862,5.849,4.025,0.693
2020-06-07,Oklahoma,OK,40,7151,348,3956971.0,91,1,0.181,0.009,8.875,5.852,4.511,0.0
2020-06-08,Oklahoma,OK,40,7206,348,3956971.0,55,0,0.182,0.009,8.883,5.852,4.007,-inf
2020-06-09,Oklahoma,OK,40,7364,353,3956971.0,158,5,0.186,0.009,8.904,5.866,5.063,1.609
2020-06-10,Oklahoma,OK,40,7480,355,3956971.0,116,2,0.189,0.009,8.92,5.872,4.754,0.693
2020-06-11,Oklahoma,OK,40,7626,357,3956971.0,146,2,0.193,0.009,8.939,5.878,4.984,0.693
2020-06-12,Oklahoma,OK,40,7848,359,3956971.0,222,2,0.198,0.009,8.968,5.883,5.403,0.693
2020-06-13,Oklahoma,OK,40,8073,359,3956971.0,225,0,0.204,0.009,8.996,5.883,5.416,-inf
2020-06-14,Oklahoma,OK,40,8231,359,3956971.0,158,0,0.208,0.009,9.016,5.883,5.063,-inf
2020-06-15,Oklahoma,OK,40,8417,359,3956971.0,186,0,0.213,0.009,9.038,5.883,5.226,-inf
2020-06-16,Oklahoma,OK,40,8645,363,3956971.0,228,4,0.218,0.009,9.065,5.894,5.429,1.386
2020-06-17,Oklahoma,OK,40,8903,364,3956971.0,258,1,0.225,0.009,9.094,5.897,5.553,0.0
2020-06-18,Oklahoma,OK,40,9354,366,3956971.0,451,2,0.236,0.009,9.144,5.903,6.111,0.693
2020-06-19,Oklahoma,OK,40,9706,367,3956971.0,352,1,0.245,0.009,9.18,5.905,5.864,0.0
2020-06-20,Oklahoma,OK,40,10037,368,3956971.0,331,1,0.254,0.009,9.214,5.908,5.802,0.0
2020-06-21,Oklahoma,OK,40,10515,369,3956971.0,478,1,0.266,0.009,9.261,5.911,6.17,0.0
2020-06-22,Oklahoma,OK,40,10733,369,3956971.0,218,0,0.271,0.009,9.281,5.911,5.384,-inf
2020-06-23,Oklahoma,OK,40,11028,371,3956971.0,295,2,0.279,0.009,9.308,5.916,5.687,0.693
2020-06-24,Oklahoma,OK,40,11509,372,3956971.0,481,1,0.291,0.009,9.351,5.919,6.176,0.0
2020-06-25,Oklahoma,OK,40,11947,375,3956971.0,438,3,0.302,0.009,9.388,5.927,6.082,1.099
2020-06-26,Oklahoma,OK,40,12343,377,3956971.0,396,2,0.312,0.01,9.421,5.932,5.981,0.693
2020-06-27,Oklahoma,OK,40,12642,384,3956971.0,299,7,0.319,0.01,9.445,5.951,5.7,1.946
2020-06-28,Oklahoma,OK,40,12944,385,3956971.0,302,1,0.327,0.01,9.468,5.953,5.71,0.0
2020-06-29,Oklahoma,OK,40,13172,385,3956971.0,228,0,0.333,0.01,9.486,5.953,5.429,-inf
2020-06-30,Oklahoma,OK,40,13757,387,3956971.0,585,2,0.348,0.01,9.529,5.958,6.372,0.693
2020-07-01,Oklahoma,OK,40,14112,389,3956971.0,355,2,0.357,0.01,9.555,5.964,5.872,0.693
2020-07-02,Oklahoma,OK,40,14539,395,3956971.0,427,6,0.367,0.01,9.585,5.979,6.057,1.792
2020-07-03,Oklahoma,OK,40,15065,398,3956971.0,526,3,0.381,0.01,9.62,5.986,6.265,1.099
2020-07-04,Oklahoma,OK,40,15645,398,3956971.0,580,0,0.395,0.01,9.658,5.986,6.363,-inf
2020-07-05,Oklahoma,OK,40,15928,398,3956971.0,283,0,0.403,0.01,9.676,5.986,5.645,-inf
2020-07-06,Oklahoma,OK,40,16362,399,3956971.0,434,1,0.413,0.01,9.703,5.989,6.073,0.0
2020-07-07,Oklahoma,OK,40,17220,404,3956971.0,858,5,0.435,0.01,9.754,6.001,6.755,1.609
2020-07-08,Oklahoma,OK,40,17893,407,3956971.0,673,3,0.452,0.01,9.792,6.009,6.512,1.099
2020-07-09,Oklahoma,OK,40,18496,410,3956971.0,603,3,0.467,0.01,9.825,6.016,6.402,1.099
2020-07-10,Oklahoma,OK,40,19092,416,3956971.0,596,6,0.482,0.011,9.857,6.031,6.39,1.792
2020-07-11,Oklahoma,OK,40,19779,421,3956971.0,687,5,0.5,0.011,9.892,6.043,6.532,1.609
2020-07-12,Oklahoma,OK,40,20235,422,3956971.0,456,1,0.511,0.011,9.915,6.045,6.122,0.0
2020-07-13,Oklahoma,OK,40,20745,424,3956971.0,510,2,0.524,0.011,9.94,6.05,6.234,0.693
2020-07-14,Oklahoma,OK,40,21738,428,3956971.0,993,4,0.549,0.011,9.987,6.059,6.901,1.386
2020-07-15,Oklahoma,OK,40,22813,432,3956971.0,1075,4,0.577,0.011,10.035,6.068,6.98,1.386
2020-07-16,Oklahoma,OK,40,23441,438,3956971.0,628,6,0.592,0.011,10.062,6.082,6.443,1.792
2020-07-17,Oklahoma,OK,40,24140,445,3956971.0,699,7,0.61,0.011,10.092,6.098,6.55,1.946
2020-07-18,Oklahoma,OK,40,25056,451,3956971.0,916,6,0.633,0.011,10.129,6.111,6.82,1.792
2020-07-19,Oklahoma,OK,40,25265,451,3956971.0,209,0,0.638,0.011,10.137,6.111,5.342,-inf
2020-07-20,Oklahoma,OK,40,25433,452,3956971.0,168,1,0.643,0.011,10.144,6.114,5.124,0.0
2020-07-21,Oklahoma,OK,40,26326,461,3956971.0,893,9,0.665,0.012,10.178,6.133,6.795,2.197
2020-07-22,Oklahoma,OK,40,27301,474,3956971.0,975,13,0.69,0.012,10.215,6.161,6.882,2.565
2020-07-23,Oklahoma,OK,40,27969,477,3956971.0,668,3,0.707,0.012,10.239,6.168,6.504,1.099
2020-07-24,Oklahoma,OK,40,29116,484,3956971.0,1147,7,0.736,0.012,10.279,6.182,7.045,1.946
2020-07-25,Oklahoma,,40,30081,496,,965,12,,,10.312,6.207,6.872,2.485
2020-02-28,Oregon,OR,41,1,0,4217737.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-02-29,Oregon,OR,41,1,0,4217737.0,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-01,Oregon,OR,41,2,0,4217737.0,1,0,0.0,0.0,0.693,-inf,0.0,-inf
2020-03-02,Oregon,OR,41,2,0,4217737.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-03,Oregon,OR,41,2,0,4217737.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-04,Oregon,OR,41,2,0,4217737.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-05,Oregon,OR,41,2,0,4217737.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-06,Oregon,OR,41,2,0,4217737.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-07,Oregon,OR,41,6,0,4217737.0,4,0,0.0,0.0,1.792,-inf,1.386,-inf
2020-03-08,Oregon,OR,41,13,0,4217737.0,7,0,0.0,0.0,2.565,-inf,1.946,-inf
2020-03-09,Oregon,OR,41,13,0,4217737.0,0,0,0.0,0.0,2.565,-inf,-inf,-inf
2020-03-10,Oregon,OR,41,14,0,4217737.0,1,0,0.0,0.0,2.639,-inf,0.0,-inf
2020-03-11,Oregon,OR,41,20,0,4217737.0,6,0,0.0,0.0,2.996,-inf,1.792,-inf
2020-03-12,Oregon,OR,41,30,0,4217737.0,10,0,0.001,0.0,3.401,-inf,2.303,-inf
2020-03-13,Oregon,OR,41,30,0,4217737.0,0,0,0.001,0.0,3.401,-inf,-inf,-inf
2020-03-14,Oregon,OR,41,36,1,4217737.0,6,1,0.001,0.0,3.584,0.0,1.792,0.0
2020-03-15,Oregon,OR,41,39,1,4217737.0,3,0,0.001,0.0,3.664,0.0,1.099,-inf
2020-03-16,Oregon,OR,41,46,1,4217737.0,7,0,0.001,0.0,3.829,0.0,1.946,-inf
2020-03-17,Oregon,OR,41,66,2,4217737.0,20,1,0.002,0.0,4.19,0.693,2.996,0.0
2020-03-18,Oregon,OR,41,74,3,4217737.0,8,1,0.002,0.0,4.304,1.099,2.079,0.0
2020-03-19,Oregon,OR,41,87,3,4217737.0,13,0,0.002,0.0,4.466,1.099,2.565,-inf
2020-03-20,Oregon,OR,41,114,3,4217737.0,27,0,0.003,0.0,4.736,1.099,3.296,-inf
2020-03-21,Oregon,OR,41,137,4,4217737.0,23,1,0.003,0.0,4.92,1.386,3.135,0.0
2020-03-22,Oregon,OR,41,161,5,4217737.0,24,1,0.004,0.0,5.081,1.609,3.178,0.0
2020-03-23,Oregon,OR,41,191,5,4217737.0,30,0,0.005,0.0,5.252,1.609,3.401,-inf
2020-03-24,Oregon,OR,41,209,8,4217737.0,18,3,0.005,0.0,5.342,2.079,2.89,1.099
2020-03-25,Oregon,OR,41,266,10,4217737.0,57,2,0.006,0.0,5.583,2.303,4.043,0.693
2020-03-26,Oregon,OR,41,316,11,4217737.0,50,1,0.007,0.0,5.756,2.398,3.912,0.0
2020-03-27,Oregon,OR,41,415,12,4217737.0,99,1,0.01,0.0,6.028,2.485,4.595,0.0
2020-03-28,Oregon,OR,41,480,13,4217737.0,65,1,0.011,0.0,6.174,2.565,4.174,0.0
2020-03-29,Oregon,OR,41,549,13,4217737.0,69,0,0.013,0.0,6.308,2.565,4.234,-inf
2020-03-30,Oregon,OR,41,607,16,4217737.0,58,3,0.014,0.0,6.409,2.773,4.06,1.099
2020-03-31,Oregon,OR,41,690,18,4217737.0,83,2,0.016,0.0,6.537,2.89,4.419,0.693
2020-04-01,Oregon,OR,41,737,19,4217737.0,47,1,0.017,0.0,6.603,2.944,3.85,0.0
2020-04-02,Oregon,OR,41,827,21,4217737.0,90,2,0.02,0.0,6.718,3.045,4.5,0.693
2020-04-03,Oregon,OR,41,899,22,4217737.0,72,1,0.021,0.001,6.801,3.091,4.277,0.0
2020-04-04,Oregon,OR,41,1000,26,4217737.0,101,4,0.024,0.001,6.908,3.258,4.615,1.386
2020-04-05,Oregon,OR,41,1068,27,4217737.0,68,1,0.025,0.001,6.974,3.296,4.22,0.0
2020-04-06,Oregon,OR,41,1132,29,4217737.0,64,2,0.027,0.001,7.032,3.367,4.159,0.693
2020-04-07,Oregon,OR,41,1181,33,4217737.0,49,4,0.028,0.001,7.074,3.497,3.892,1.386
2020-04-08,Oregon,OR,41,1239,38,4217737.0,58,5,0.029,0.001,7.122,3.638,4.06,1.609
2020-04-09,Oregon,OR,41,1321,44,4217737.0,82,6,0.031,0.001,7.186,3.784,4.407,1.792
2020-04-10,Oregon,OR,41,1371,48,4217737.0,50,4,0.033,0.001,7.223,3.871,3.912,1.386
2020-04-11,Oregon,OR,41,1447,51,4217737.0,76,3,0.034,0.001,7.277,3.932,4.331,1.099
2020-04-12,Oregon,OR,41,1527,52,4217737.0,80,1,0.036,0.001,7.331,3.951,4.382,0.0
2020-04-13,Oregon,OR,41,1584,53,4217737.0,57,1,0.038,0.001,7.368,3.97,4.043,0.0
2020-04-14,Oregon,OR,41,1633,55,4217737.0,49,2,0.039,0.001,7.398,4.007,3.892,0.693
2020-04-15,Oregon,OR,41,1663,58,4217737.0,30,3,0.039,0.001,7.416,4.06,3.401,1.099
2020-04-16,Oregon,OR,41,1736,64,4217737.0,73,6,0.041,0.002,7.459,4.159,4.29,1.792
2020-04-17,Oregon,OR,41,1785,70,4217737.0,49,6,0.042,0.002,7.487,4.248,3.892,1.792
2020-04-18,Oregon,OR,41,1844,72,4217737.0,59,2,0.044,0.002,7.52,4.277,4.078,0.693
2020-04-19,Oregon,OR,41,1910,74,4217737.0,66,2,0.045,0.002,7.555,4.304,4.19,0.693
2020-04-20,Oregon,OR,41,1956,75,4217737.0,46,1,0.046,0.002,7.579,4.317,3.829,0.0
2020-04-21,Oregon,OR,41,2002,78,4217737.0,46,3,0.047,0.002,7.602,4.357,3.829,1.099
2020-04-22,Oregon,OR,41,2059,78,4217737.0,57,0,0.049,0.002,7.63,4.357,4.043,-inf
2020-04-23,Oregon,OR,41,2127,83,4217737.0,68,5,0.05,0.002,7.662,4.419,4.22,1.609
2020-04-24,Oregon,OR,41,2177,86,4217737.0,50,3,0.052,0.002,7.686,4.454,3.912,1.099
2020-04-25,Oregon,OR,41,2253,87,4217737.0,76,1,0.053,0.002,7.72,4.466,4.331,0.0
2020-04-26,Oregon,OR,41,2311,91,4217737.0,58,4,0.055,0.002,7.745,4.511,4.06,1.386
2020-04-27,Oregon,OR,41,2354,92,4217737.0,43,1,0.056,0.002,7.764,4.522,3.761,0.0
2020-04-28,Oregon,OR,41,2385,99,4217737.0,31,7,0.057,0.002,7.777,4.595,3.434,1.946
2020-04-29,Oregon,OR,41,2446,101,4217737.0,61,2,0.058,0.002,7.802,4.615,4.111,0.693
2020-04-30,Oregon,OR,41,2510,103,4217737.0,64,2,0.06,0.002,7.828,4.635,4.159,0.693
2020-05-01,Oregon,OR,41,2579,104,4217737.0,69,1,0.061,0.002,7.855,4.644,4.234,0.0
2020-05-02,Oregon,OR,41,2635,109,4217737.0,56,5,0.062,0.003,7.877,4.691,4.025,1.609
2020-05-03,Oregon,OR,41,2680,109,4217737.0,45,0,0.064,0.003,7.894,4.691,3.807,-inf
2020-05-04,Oregon,OR,41,2759,109,4217737.0,79,0,0.065,0.003,7.923,4.691,4.369,-inf
2020-05-05,Oregon,OR,41,2839,113,4217737.0,80,4,0.067,0.003,7.951,4.727,4.382,1.386
2020-05-06,Oregon,OR,41,2916,115,4217737.0,77,2,0.069,0.003,7.978,4.745,4.344,0.693
2020-05-07,Oregon,OR,41,2989,121,4217737.0,73,6,0.071,0.003,8.003,4.796,4.29,1.792
2020-05-08,Oregon,OR,41,3068,124,4217737.0,79,3,0.073,0.003,8.029,4.82,4.369,1.099
2020-05-09,Oregon,OR,41,3160,127,4217737.0,92,3,0.075,0.003,8.058,4.844,4.522,1.099
2020-05-10,Oregon,OR,41,3228,127,4217737.0,68,0,0.077,0.003,8.08,4.844,4.22,-inf
2020-05-11,Oregon,OR,41,3286,130,4217737.0,58,3,0.078,0.003,8.097,4.868,4.06,1.099
2020-05-12,Oregon,OR,41,3359,130,4217737.0,73,0,0.08,0.003,8.119,4.868,4.29,-inf
2020-05-13,Oregon,OR,41,3416,134,4217737.0,57,4,0.081,0.003,8.136,4.898,4.043,1.386
2020-05-14,Oregon,OR,41,3479,137,4217737.0,63,3,0.082,0.003,8.155,4.92,4.143,1.099
2020-05-15,Oregon,OR,41,3541,137,4217737.0,62,0,0.084,0.003,8.172,4.92,4.127,-inf
2020-05-16,Oregon,OR,41,3612,137,4217737.0,71,0,0.086,0.003,8.192,4.92,4.263,-inf
2020-05-17,Oregon,OR,41,3623,137,4217737.0,11,0,0.086,0.003,8.195,4.92,2.398,-inf
2020-05-18,Oregon,OR,41,3687,138,4217737.0,64,1,0.087,0.003,8.213,4.927,4.159,0.0
2020-05-19,Oregon,OR,41,3726,140,4217737.0,39,2,0.088,0.003,8.223,4.942,3.664,0.693
2020-05-20,Oregon,OR,41,3801,144,4217737.0,75,4,0.09,0.003,8.243,4.97,4.317,1.386
2020-05-21,Oregon,OR,41,3817,145,4217737.0,16,1,0.09,0.003,8.247,4.977,2.773,0.0
2020-05-22,Oregon,OR,41,3864,147,4217737.0,47,2,0.092,0.003,8.259,4.99,3.85,0.693
2020-05-23,Oregon,OR,41,3888,147,4217737.0,24,0,0.092,0.003,8.266,4.99,3.178,-inf
2020-05-24,Oregon,OR,41,3927,148,4217737.0,39,1,0.093,0.004,8.276,4.997,3.664,0.0
2020-05-25,Oregon,OR,41,3949,148,4217737.0,22,0,0.094,0.004,8.281,4.997,3.091,-inf
2020-05-26,Oregon,OR,41,3968,148,4217737.0,19,0,0.094,0.004,8.286,4.997,2.944,-inf
2020-05-27,Oregon,OR,41,4041,148,4217737.0,73,0,0.096,0.004,8.304,4.997,4.29,-inf
2020-05-28,Oregon,OR,41,4087,151,4217737.0,46,3,0.097,0.004,8.316,5.017,3.829,1.099
2020-05-29,Oregon,OR,41,4133,151,4217737.0,46,0,0.098,0.004,8.327,5.017,3.829,-inf
2020-05-30,Oregon,OR,41,4185,153,4217737.0,52,2,0.099,0.004,8.339,5.03,3.951,0.693
2020-05-31,Oregon,OR,41,4243,153,4217737.0,58,0,0.101,0.004,8.353,5.03,4.06,-inf
2020-06-01,Oregon,OR,41,4303,154,4217737.0,60,1,0.102,0.004,8.367,5.037,4.094,0.0
2020-06-02,Oregon,OR,41,4338,157,4217737.0,35,3,0.103,0.004,8.375,5.056,3.555,1.099
2020-06-03,Oregon,OR,41,4399,159,4217737.0,61,2,0.104,0.004,8.389,5.069,4.111,0.693
2020-06-04,Oregon,OR,41,4475,159,4217737.0,76,0,0.106,0.004,8.406,5.069,4.331,-inf
2020-06-05,Oregon,OR,41,4585,161,4217737.0,110,2,0.109,0.004,8.431,5.081,4.7,0.693
2020-06-06,Oregon,OR,41,4672,163,4217737.0,87,2,0.111,0.004,8.449,5.094,4.466,0.693
2020-06-07,Oregon,OR,41,4809,164,4217737.0,137,1,0.114,0.004,8.478,5.1,4.92,0.0
2020-06-08,Oregon,OR,41,4927,164,4217737.0,118,0,0.117,0.004,8.502,5.1,4.771,-inf
2020-06-09,Oregon,OR,41,5027,169,4217737.0,100,5,0.119,0.004,8.523,5.13,4.605,1.609
2020-06-10,Oregon,OR,41,5099,169,4217737.0,72,0,0.121,0.004,8.537,5.13,4.277,-inf
2020-06-11,Oregon,OR,41,5252,171,4217737.0,153,2,0.125,0.004,8.566,5.142,5.03,0.693
2020-06-12,Oregon,OR,41,5388,174,4217737.0,136,3,0.128,0.004,8.592,5.159,4.913,1.099
2020-06-13,Oregon,OR,41,5543,175,4217737.0,155,1,0.131,0.004,8.62,5.165,5.043,0.0
2020-06-14,Oregon,OR,41,5644,176,4217737.0,101,1,0.134,0.004,8.638,5.17,4.615,0.0
2020-06-15,Oregon,OR,41,5831,180,4217737.0,187,4,0.138,0.004,8.671,5.193,5.231,1.386
2020-06-16,Oregon,OR,41,6111,182,4217737.0,280,2,0.145,0.004,8.718,5.204,5.635,0.693
2020-06-17,Oregon,OR,41,6235,183,4217737.0,124,1,0.148,0.004,8.738,5.209,4.82,0.0
2020-06-18,Oregon,OR,41,6390,187,4217737.0,155,4,0.152,0.004,8.762,5.231,5.043,1.386
2020-06-19,Oregon,OR,41,6592,188,4217737.0,202,1,0.156,0.004,8.794,5.236,5.308,0.0
2020-06-20,Oregon,OR,41,6682,188,4217737.0,90,0,0.158,0.004,8.807,5.236,4.5,-inf
2020-06-21,Oregon,OR,41,6945,190,4217737.0,263,2,0.165,0.005,8.846,5.247,5.572,0.693
2020-06-22,Oregon,OR,41,7115,192,4217737.0,170,2,0.169,0.005,8.87,5.257,5.136,0.693
2020-06-23,Oregon,OR,41,7317,192,4217737.0,202,0,0.173,0.005,8.898,5.257,5.308,-inf
2020-06-24,Oregon,OR,41,7462,195,4217737.0,145,3,0.177,0.005,8.918,5.273,4.977,1.099
2020-06-25,Oregon,OR,41,7605,199,4217737.0,143,4,0.18,0.005,8.937,5.293,4.963,1.386
2020-06-26,Oregon,OR,41,8008,204,4217737.0,403,5,0.19,0.005,8.988,5.318,5.999,1.609
2020-06-27,Oregon,OR,41,8110,204,4217737.0,102,0,0.192,0.005,9.001,5.318,4.625,-inf
2020-06-28,Oregon,OR,41,8348,204,4217737.0,238,0,0.198,0.005,9.03,5.318,5.472,-inf
2020-06-29,Oregon,OR,41,8509,207,4217737.0,161,3,0.202,0.005,9.049,5.333,5.081,1.099
2020-06-30,Oregon,OR,41,8695,210,4217737.0,186,3,0.206,0.005,9.071,5.347,5.226,1.099
2020-07-01,Oregon,OR,41,9019,211,4217737.0,324,1,0.214,0.005,9.107,5.352,5.781,0.0
2020-07-02,Oregon,OR,41,9344,212,4217737.0,325,1,0.222,0.005,9.142,5.357,5.784,0.0
2020-07-03,Oregon,OR,41,9643,215,4217737.0,299,3,0.229,0.005,9.174,5.371,5.7,1.099
2020-07-04,Oregon,OR,41,9937,216,4217737.0,294,1,0.236,0.005,9.204,5.375,5.684,0.0
2020-07-05,Oregon,OR,41,10237,218,4217737.0,300,2,0.243,0.005,9.234,5.384,5.704,0.693
2020-07-06,Oregon,OR,41,10413,218,4217737.0,176,0,0.247,0.005,9.251,5.384,5.17,-inf
2020-07-07,Oregon,OR,41,10654,224,4217737.0,241,6,0.253,0.005,9.274,5.412,5.485,1.792
2020-07-08,Oregon,OR,41,10872,228,4217737.0,218,4,0.258,0.005,9.294,5.429,5.384,1.386
2020-07-09,Oregon,OR,41,11247,233,4217737.0,375,5,0.267,0.006,9.328,5.451,5.927,1.609
2020-07-10,Oregon,OR,41,11501,235,4217737.0,254,2,0.273,0.006,9.35,5.46,5.537,0.693
2020-07-11,Oregon,OR,41,11851,235,4217737.0,350,0,0.281,0.006,9.38,5.46,5.858,-inf
2020-07-12,Oregon,OR,41,12170,237,4217737.0,319,2,0.289,0.006,9.407,5.468,5.765,0.693
2020-07-13,Oregon,OR,41,12511,240,4217737.0,341,3,0.297,0.006,9.434,5.481,5.832,1.099
2020-07-14,Oregon,OR,41,12834,247,4217737.0,323,7,0.304,0.006,9.46,5.509,5.778,1.946
2020-07-15,Oregon,OR,41,13129,249,4217737.0,295,2,0.311,0.006,9.483,5.517,5.687,0.693
2020-07-16,Oregon,OR,41,13541,252,4217737.0,412,3,0.321,0.006,9.513,5.529,6.021,1.099
2020-07-17,Oregon,OR,41,13842,256,4217737.0,301,4,0.328,0.006,9.535,5.545,5.707,1.386
2020-07-18,Oregon,OR,41,14231,259,4217737.0,389,3,0.337,0.006,9.563,5.557,5.964,1.099
2020-07-19,Oregon,OR,41,14586,262,4217737.0,355,3,0.346,0.006,9.588,5.568,5.872,1.099
2020-07-20,Oregon,OR,41,14907,264,4217737.0,321,2,0.353,0.006,9.61,5.576,5.771,0.693
2020-07-21,Oregon,OR,41,15257,272,4217737.0,350,8,0.362,0.006,9.633,5.606,5.858,2.079
2020-07-22,Oregon,OR,41,15436,274,4217737.0,179,2,0.366,0.006,9.644,5.613,5.187,0.693
2020-07-23,Oregon,OR,41,15765,277,4217737.0,329,3,0.374,0.007,9.666,5.624,5.796,1.099
2020-07-24,Oregon,OR,41,16172,285,4217737.0,407,8,0.383,0.007,9.691,5.652,6.009,2.079
2020-07-25,Oregon,,41,16492,286,,320,1,,,9.711,5.656,5.768,0.0
2020-03-06,Pennsylvania,PA,42,2,0,12801989.0,0,0,0.0,0.0,0.693,-inf,-inf,-inf
2020-03-07,Pennsylvania,PA,42,4,0,12801989.0,2,0,0.0,0.0,1.386,-inf,0.693,-inf
2020-03-08,Pennsylvania,PA,42,6,0,12801989.0,2,0,0.0,0.0,1.792,-inf,0.693,-inf
2020-03-09,Pennsylvania,PA,42,10,0,12801989.0,4,0,0.0,0.0,2.303,-inf,1.386,-inf
2020-03-10,Pennsylvania,PA,42,12,0,12801989.0,2,0,0.0,0.0,2.485,-inf,0.693,-inf
2020-03-11,Pennsylvania,PA,42,16,0,12801989.0,4,0,0.0,0.0,2.773,-inf,1.386,-inf
2020-03-12,Pennsylvania,PA,42,22,0,12801989.0,6,0,0.0,0.0,3.091,-inf,1.792,-inf
2020-03-13,Pennsylvania,PA,42,41,0,12801989.0,19,0,0.0,0.0,3.714,-inf,2.944,-inf
2020-03-14,Pennsylvania,PA,42,47,0,12801989.0,6,0,0.0,0.0,3.85,-inf,1.792,-inf
2020-03-15,Pennsylvania,PA,42,68,0,12801989.0,21,0,0.001,0.0,4.22,-inf,3.045,-inf
2020-03-16,Pennsylvania,PA,42,81,0,12801989.0,13,0,0.001,0.0,4.394,-inf,2.565,-inf
2020-03-17,Pennsylvania,PA,42,101,0,12801989.0,20,0,0.001,0.0,4.615,-inf,2.996,-inf
2020-03-18,Pennsylvania,PA,42,139,1,12801989.0,38,1,0.001,0.0,4.934,0.0,3.638,0.0
2020-03-19,Pennsylvania,PA,42,187,1,12801989.0,48,0,0.001,0.0,5.231,0.0,3.871,-inf
2020-03-20,Pennsylvania,PA,42,269,1,12801989.0,82,0,0.002,0.0,5.595,0.0,4.407,-inf
2020-03-21,Pennsylvania,PA,42,388,2,12801989.0,119,1,0.003,0.0,5.961,0.693,4.779,0.0
